Profile,Stage Name,Full Name,Korean Name,K. Stage Name,Date of Birth,Group,Country,Second Country,Height,Weight,Birthplace,Other Group,Former Group,Gender,Position,Instagram,Twitter
https://dbkpop.com/idol/yuto-pentagon/,Yuto,Adachi Yuto,아다치 유토,유토,1998-01-23,PENTAGON,Japan,,0,0,,,,M,,,
,Jooan,Im Jimyoung,임지명,주안,1996-10-04,We In The Zone,South Korea,,173,58,Dongtan,,,M,,,
,Xion,Son Dongju,손동주,시온,2000-01-10,Oneus,South Korea,,0,0,,,,M,,,
,Jaeseok,Park Jaeseok,박재석,재석,1995-11-20,,South Korea,,0,0,,,Golden Child,M,,,
,Hyunseong,Shim Hyunseong,심현성,현성,1993-06-09,Boyfriend,South Korea,,178,58,Yeongcheon,,,M,,,
https://dbkpop.com/idol/beomgyu-txt/,Beomgyu,Choi Beomgyu,최범규,범규,2001-03-13,TXT,South Korea,,0,0,,,,M,,,
,Dokyun,Na Dokyun,나도균,도균,1991-02-11,HISTORY,South Korea,,184,65,Daejeon,,,M,,,
https://dbkpop.com/idol/joshua-seventeen/,Joshua,Hong Jisoo,홍지수,조슈아,1995-12-30,Seventeen,USA,South Korea,176,63,Los Angeles,,,M,,,
,MK,Park Minkyun,박민균,엠케이,1995-11-16,ONF,South Korea,,0,0,Ilsan,,,M,,,
,Onejunn,Jo Wonjun,조원준,원준,1988-11-22,Boys Republic,South Korea,,179,61,Changwon,,,M,,,
,Junho,Lee Junho,이준호,준호,1990-01-25,2PM,South Korea,,178,67,Ilsan,,,M,,,
https://dbkpop.com/idol/i-n-stray-kids/,I.N,Yang Jeongin,양정인,아이엔,2001-02-08,Stray Kids,South Korea,,0,0,Busan,,,M,,,
https://dbkpop.com/idol/n-vixx/,N,Cha Hakyeon,차학연,엔,1990-06-30,VIXX,South Korea,,180,65,Changwon,Big Byung,,M,,,
https://dbkpop.com/idol/yan-an-pentagon/,Yan An,Yan An,옌안,옌안,1996-10-25,PENTAGON,China,,0,0,Shanghai,,,M,,,
https://dbkpop.com/idol/daehyun-bap/,Daehyun,Jung Daehyun,정대현,대현,1993-06-28,B.A.P,South Korea,,177,63,Busan,,,M,,,
,Kyungil,Song Kyungil,송경일,경일,1987-11-28,HISTORY,South Korea,,183,72,,,,M,,,
,Hyeongseok,Chu Hyeongseok,추형석,형석,2000-09-13,Astin,South Korea,,0,0,,,,M,,,
,Seungyeop,Choi Seungyeop,최승엽,승엽,1997-05-08,E'LAST,South Korea,,176,60,,,,M,,,
,Serim,Park Serim,박세림,세림,1999-03-03,CRAVITY,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/mingyu-seventeen/,Mingyu,Kim Mingyu,김민규,민규,1997-04-06,Seventeen,South Korea,,185,65,Anyang,,,M,,,
,Chen,Kim Jongdae,김종대,첸,1992-09-21,EXO,South Korea,,173,64,Silheung,EXO-CBX,,M,,,
https://dbkpop.com/idol/bang-yongguk/,Yongguk,Bang Yongguk,방용국,용국,1990-03-31,B.A.P,South Korea,,182,60,Incheon,,,M,,,
,Wonjun,Lee Wonjun,이원준,원준,2002-03-08,E'LAST,South Korea,,0,0,,,,M,,,
,Rui,Jang Rui,장루이,루이,2000-03-07,7 O'clock,South Korea,,178,63,Seoul,,,M,,,
,Yesung,Kim Jongwoon,김종운,예성,1984-08-24,Super Junior,South Korea,,178,64,Seoul,,,M,,,
https://dbkpop.com/idol/hoshi-seventeen/,Hoshi,Kwon Soonyoung,권순영,호시,1996-06-15,Seventeen,South Korea,,178,63,Namyangju,,,M,,,
,Junhyuk,Choi Junhyuk,최준혁,준혁,1992-04-21,HOTSHOT,South Korea,,0,0,Ulsan,,,M,,,
,Roel,Kim Sunho,김선호,로엘,1997-02-13,ARGON,South Korea,,0,0,,,,M,,,
,Yongseok,Kim Yongseok,김용석,용석,1993-01-08,CROSS GENE,South Korea,,176,64,Seoul,,,M,,,
,Eunjun,Choi Eunjun,최은준,은준,1999-08-06,Spectrum,South Korea,,0,0,,,,M,,,
,Yibo,Wang Yibo,왕이보,이보,1997-08-05,UNIQ,China,,182,65,,,,M,,,
https://dbkpop.com/idol/taewoo-1the9/,Taewoo,Kim Taewoo,김태우,태우,1999-04-23,1the9,South Korea,,172,62,,,,M,,,
https://dbkpop.com/idol/yeo-one-pentagon/,Yeo One,Yeon Changgu,여창구,여원,1996-03-27,PENTAGON,South Korea,,0,0,,,,M,,,
,Ryeowook,Kim Ryeowook,김려욱,려욱,1987-06-21,Super Junior,South Korea,,175,58,Incheon,Super Junior-M,,M,,,
https://dbkpop.com/idol/yechan-1the9/,Yechan,Shin Yechan,신예찬,예찬,2001-05-14,OMEGA X,South Korea,,183,64,Seoul,,1the9,M,,,
https://dbkpop.com/idol/soobin-txt/,Soobin,Choi Soobin,최수빈,수빈,2000-12-05,TXT,South Korea,,184,65,,,,M,,,
,Roda,Shin Joongmin,신중민,로다,1998-09-19,MONT,South Korea,,179,60,,,,M,,,
,Mu,Suh Kyungmin,서경민,뮤,2003-09-14,EPEX,South Korea,,184,63,,,,M,,,
,Bitsaeon,Kim Sangyeon,김상연,빛새온,1995-06-04,MONT,South Korea,,181,60,,,,M,,,
,Jeff,Lee Jaeho,이재호,제프,2005-04-21,EPEX,South Korea,,179,61,,,,M,,,
,Joochan,Hong Joochan,홍주찬,주찬,1999-07-31,Golden Child,South Korea,,0,0,,,,M,,,
,L,Kim Myungsoo,김명수,엘,1992-03-13,Infinite,South Korea,,180,60,Seoul,Infinite F,,M,,,
,Taecyeon,Ok Taecyeon,옥택연,택연,1988-12-27,2PM,South Korea,,185,76,Busan,,,M,,,
,Seogoong,Park Hyunho,박현호,서궁,1992-05-01,,South Korea,,0,0,Seongnam,,Topp Dogg,M,,,
https://dbkpop.com/idol/juhaknyeon-the-boyz/,Juhaknyeon,Ju Haknyeon,주학년,주학년,1999-03-09,The Boyz,South Korea,,175,58,Jeju,,,M,,,
,Kio,Udo Musashi,우도 무사시,키오,2004-11-28,T1419,South Korea,,0,0,,,,M,,,
,Kibum,Kim Kibum,김기범,기범,1987-08-21,,South Korea,,179,58,Seoul,,Super Junior,M,,,
https://dbkpop.com/idol/hyuk-vixx/,Hyuk,Han Sanghyuk,한상혁 ,혁,1995-07-05,VIXX,South Korea,,181,62,Daejeon,Big Byung,,M,,,
,Taemin,Lee Taemin,이태민,태민,1993-07-18,SHINee,South Korea,,177,53,Seoul,SuperM,,M,,,
,Xia Junsu,Kim Junsu,김준수,시아 준수,1986-12-15,JYJ,South Korea,,0,0,,,TVXQ,M,,,
,Sungkyu,Kim Sungkyu,김성규,성규,1989-04-28,Infinite,South Korea,,178,62,Jeonju,,,M,Leader,,
,Taeeun,Moon Taeeun,문태은,태은,2000-02-09,IM,South Korea,,175,0,,,,M,,,
,Gun,Kwak Gun,곽건,건,2001-09-29,14U,South Korea,,0,0,,,,M,,,
,KB,Shin Kyubin,신규빈,규빈,1994-04-23,OnlyOneOf,South Korea,,0,0,,,,M,,,
,Ren,Choi Minki,최민기,렌,1995-11-03,NU'EST,South Korea,,0,0,Busan,NU'EST W,,M,,,
,Seunghyun,Lee Seunghyun,이승현,승현,2001-12-31,TheEastLight,South Korea,,0,0,,,,M,,,
,Han Geng,Han Geng,한경,한경,1984-02-09,,China,,181,66,Mudanjiang,,Super Junior,M,,,
,Harin,Ju Harin,주하린,주하린,1998-03-29,Onewe,South Korea,,0,0,,,MAS,M,,,
,BC,Jin Sungho,진성호,비시,1994-07-18,1TEAM,South Korea,,0,0,,,,M,,,
,Sunyoul,Seon Yein,선예인,선율,1996-11-06,UP10TION,South Korea,,0,0,Wando,,,M,,,
,Jiahn,Yoo Jiahn,유지안,지안,1992-04-01,IN2IT,South Korea,,176,57,,,,M,,,
,P-Goon,Park Sehyuk,박세혁,피군,1991-10-18,,South Korea,,0,0,Seoul,,Topp Dogg,M,,,
,GK,Kim Kwanghyun,김광현,지케이,1998-09-29,DKB,South Korea,,177,60,,,,M,,,
,Chaejin,Chae Jinseok,채진석,채진,1995-12-26,MYNAME,South Korea,,0,0,Seoul,,,M,,,
,Jaehyun,Bong Jaehyun,봉재현,재현,1999-01-04,Golden Child,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/zelo-bap/,Zelo,Choi Junhong,최준홍,젤로,1996-10-15,B.A.P,South Korea,,182,63,Mokpo,,,M,,,
,Woobin,Seo Woobin,서우빈,우빈,2000-10-16,CRAVITY,South Korea,,0,0,,,,M,,,
,Daniel,Kang Daniel,강다니엘,다니엘,1996-12-10,Wanna One,South Korea,,0,0,Busan,,,M,,,
https://dbkpop.com/idol/jinho-pentagon/,Jinho,Jo Jinho,조진호,조진호,1992-04-17,PENTAGON,South Korea,,0,0,,,,M,,,
,Baek Seung,Kim Hyunwoo,김현우,백승,2004-10-05,EPEX,South Korea,,186,64,Seoul,,,M,,,
https://dbkpop.com/idol/jungwon-enhypen/,Jungwon,Yang Jungwon,양정원,정원,2004-02-09,ENHYPEN,South Korea,,0,0,,,,M,,,
,Dongwoon,Son Dongwoon,손동운,동운,1991-06-06,Highlight,South Korea,,181,64,Busan,,Beast,M,,,
,Gyujin,Han Gyujin,한규진,규진,1997-11-21,UP10TION,South Korea,,0,0,Icheon,,,M,,,
,Jaeyoon,Lee Jaeyoon,이재윤,재윤,1994-08-09,SF9,South Korea,,0,0,,,,M,,,
,Sangwoo,Kim Sangwoo,김상우,상우,2002-09-03,JUST B,South Korea,,0,0,,,,M,,,
,Hoyoung,Bae Hoyoung,배호영,호영,1998-08-10,Verivery,South Korea,,0,0,,,,M,,,
,Kyungho,Jang Kyungho,장경호,경호,2001-05-07,TOO,South Korea,,0,0,,,,M,,,
,T.O.P,Choi Seunghyun,최승현,탑,1987-11-04,BIGBANG,South Korea,,180,65,Seoul,GD&TOP,,M,,,
,Changbum,Woo Changbum,우창범,창범,1993-10-07,,South Korea,,0,0,Sokcho,,100%,M,,,
,Daesung,Daesung,강대성,대성,1989-04-26,BIGBANG,South Korea,,178,63,Incheon,,,M,,,
,Jaejoong,Kim Jaejoong,김재중,재중,1986-01-26,JYJ,South Korea,,0,0,Gongju,,TVXQ,M,,,
,Seokcheol,Lee Seokchul,이석철,석철,2000-01-11,TheEastLight,South Korea,,0,170,,,,M,,https:/www.instagram.com/d.dj_dinosaur.lee.s.c,
https://dbkpop.com/idol/himchan-bap/,Himchan,Kim Himchan,김힘찬,힘찬,1990-04-19,B.A.P,South Korea,,180,69,Seoul,,,M,,,
,Hojoon,Jeon Hojoon,전호준,호준,1992-10-31,Topp Dogg,South Korea,,0,0,Gwangju,,,M,,,
,Kyungyoon,Lee Kyungyoon,이경윤,경윤,2000-02-21,Dongkiz,South Korea,,177,58,,,,M,,,
,Woodam,Park Woodam,박우담,우담,1995-08-02,D1CE,South Korea,,173,0,,,,M,,,
,Daon,Ahn Seonil,안선일,다온,2000-12-10,DUSTIN,South Korea,,0,0,,,,M,,,
,Noah,Hwang Seundae,황승대 ,노아,1998-03-18,CHECKMATE,South Korea,,0,0,,,,M,,,
,Kevin,Park Jinwoo,박진우,케빈,2000-01-12,OMEGA X,South Korea,,167,51,,,ENOi,M,,,
,Suwoong,Lee Suwoong,이수웅,수웅,1995-01-20,Boys Republic,South Korea,,174,56,,,,M,,,
,Sungmin,Oh Sungmin,오성민,성민,1990-12-31,Bigflo,South Korea,,0,0,,,,M,,,
,Seongmin,Ahn Seongmin,안성민,성민,2003-08-01,CRAVITY,South Korea,,0,0,,,,M,,,
,Max Changmin,Shin Changmin,심창민,최강창민,1988-02-18,TVXQ,South Korea,,0,0,Seoul,,,M,,,
,Siyoung,Park Siyoung,박시영,시영,2003-05-06,Mirae,South Korea,,172,55,,,,M,,,
,Siu,Hwang Inseok,황인석,시우,1995-05-19,DUSTIN,South Korea,,0,0,,,,M,,,
,Seonglee,Kim Seonglee,김성리,성리,1994-04-06,,South Korea,,173,0,,,RAINZ,M,,https:/www.instagram.com/seong_leeee/,
,Hyunkyung,Kim Hyunjong,김현종,현경,1998-09-05,Romeo,South Korea,,0,0,,,,M,,,
,Jihoo,Lim Soojung,임수정,지후,1998-08-05,IZ,South Korea,,0,0,,,,M,,,
,Rie,Lee Seungho,이성호,리에,1996-11-06,OnlyOneOf,South Korea,,0,0,,,,M,,,
,Jaehyuk,Yoon Jaehyuk,윤재혁,재혁,2001-07-23,Treasure,South Korea,,0,0,,,,M,,,
,D1,Jang Dongil,장동일,디원,1998-02-15,DKB,South Korea,,174,59,,,,M,,,
,Kris,Wu Yifan,오역범,크리스,1990-11-06,,Canada,China,187,73,Guangzhou,,EXO,M,,,
https://dbkpop.com/idol/heeseung-enhypen/,Heeseung,Lee Heeseung,이희승,희승,2001-10-15,ENHYPEN,South Korea,,0,0,,,,M,,,
,Steven,Kim Steven,킴 스티븐,스티븐,2000-01-17,Luminous,South Korea,Australia,176,57,Sydney,,,M,,,
,Minhyun,Hwang Minhyun,황민현,민현,1995-08-09,NU'EST,South Korea,,0,0,Busan,NU'EST,Wanna One,M,,,
,Woochul,Shin Woochul,신우철,우철,2002-10-02,Newkidd,South Korea,,0,0,,,,M,,,
,Taeyang,Dong Youngbae,동영배,태양,1988-05-18,BIGBANG,South Korea,,174,56,Uljeongbu,,,M,,,
,Hwanhee,Lee Hwanhee,이환희,환희,1998-05-06,UP10TION,South Korea,,0,0,Daejeon,,,M,,,
,Jinhoo,Kim Jinwook,김진욱,진후,1995-08-02,UP10TION,South Korea,,0,0,Changwon,,,M,,,
,O.V,Kim Sanchan,김상찬,오뷔,1999-01-03,D-CRUNCH,South Korea,,0,0,,,,M,,,
,Kenta,Takada Kenta,타카다 켄타,켄타,1995-01-10,JBJ,Japan,,0,0,Fujioka,,,M,,,
,Junhyung,Son Junhyung,손준형,준형,2000-10-21,Ghost9,South Korea,,0,0,,,,M,,,
,Jinkwon,Kim Jinkwon,김진권,진권,2001-01-31,Newkidd,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/junseo-1the9/,Junseo,Kim Junseo,김준서,준서,2001-11-20,WEi,South Korea,,177,64,Ulsan,,1the9,M,,,
,Taeyong,Lee Taeyong,이태용,태용,1995-07-01,NCT,South Korea,,0,0,,"NCT U, NCT 127,SuperM",,M,,,
,Kevin,Baek Seungbin,백승빈,케빈,2001-04-08,T1419,South Korea,,0,0,,,,M,,,
,Hyunbin,Kwon Hyunbin,권현빈,현빈,1997-03-04,JBJ,South Korea,,0,0,Seoul,,,M,,,
,Kairi,Imai Kairi,이마이 카이리,카이리,2003-02-24,T1419,Japan,,0,0,,,,M,,,
,Dongkyu,Moon Dongkyu,문동규,동규,1992-11-16,Spectrum,South Korea,,0,0,,,,M,,,
,Changsun,Lee Changsun,이창선,창선,1996-03-17,24K,South Korea,,179,58,,,,M,,,
,Moonvok,Jang Moonvok,장문복,문복,1995-04-11,Limitless,South Korea,,168,48,,,,M,,,
,Minchan,Hong Minchan,홍민찬,민찬,1998-09-16,Verivery,South Korea,,0,0,,,,M,,,
,Dowoon,Yoon Dowoon,윤도운,도운,1995-08-25,DAY6,South Korea,,0,0,,,,M,Drummer,,
,Samuel,Kim Samuel,김사무엘,사무엘,2002-01-17,,South Korea,USA,0,0,Los Angeles,,1PUNCH,M,,,
https://dbkpop.com/idol/seungmin-stray-kids/,Seungmin,Kim Seungmin,김승민,승민,2000-09-22,Stray Kids,South Korea,,0,0,Seoul,,,M,,,
,Taerae,Kim Taerae,김태래,태래,2002-09-05,TEMPEST,South Korea,,0,0,,,,M,,,
,Hyunwook,Ji Hyunwook,지현욱,현욱,1998-07-01,D-CRUNCH,South Korea,,0,0,,,,M,,,
,Go_U,Jang Junho,고유,장준호,2001-06-15,BLITZERS,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/yugyeom-got7/,Yugyeom,Kim Yugyeom,김유겸,유겸,1997-11-17,GOT7,South Korea,,180,64,Namyangju,,,M,,,
https://dbkpop.com/idol/hongseok-pentagon/,Hongseok,Yang Hongseok,양홍석,홍석,1994-04-17,PENTAGON,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/jinyoung-got7/,Jinyoung,Park Jinyoung,박진영,진영,1994-09-22,GOT7,South Korea,,178,63,Changwon,,,M,,,
,Suho,Kim Junmyeon,김준면,수호,1991-05-22,EXO,South Korea,,173,65,Seoul,,,M,,,
,Bokeun,Kim Bokeun,김복은,복은,1994-10-12,SIGNAL,South Korea,,0,0,,,,M,,,
,Baron,Choi Chunghyeop,최충협,바론,1992-04-19,VAV,South Korea,,180,60,,,,M,,,
,Woonggi,Cha Woonggi,차웅기,웅기,2002-04-23,TOO,South Korea,,0,0,,,,M,,,
,Dawon,Cho Dawon,조다원,다원,2000-05-12,VARSITY,South Korea,,183,69,,,,M,,,
,Taewoong,Yoo Taewoong,유태웅,태웅,1994-05-24,SNUPER,South Korea,Japan,0,0,,,,M,,,
,Youngmin,Lim Youngmin,임영민,영민,1995-12-25,,South Korea,,0,0,Busan,MXM,AB6IX,M,,,
,Seonghwa,Park Seonghwa,박성화,성화,1998-04-03,ATEEZ,South Korea,,178,0,Jinju,,,M,,,
https://dbkpop.com/idol/theo-p1harmony/,Theo,Choi Taeyang,최태양,태오,2001-07-01,P1Harmony,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/yonghee-cix/,Yonghee,Kim Yonghee,김용희,용희,2000-02-17,CIX,South Korea,,177,59,,,,M,,,
https://dbkpop.com/idol/sunoo-enhypen/,Sunoo,Kim Sunwoo,김선우,선우,2003-06-24,ENHYPEN,South Korea,,0,0,,,,M,,,
,Heechul,Kim Heechul,김희철,희철,1983-07-10,Super Junior,South Korea,,179,60,Hoengseong,,,M,,,
,Yejun,Oh Yejun,오예준,예준,2002-08-23,E'LAST,South Korea,,178,58,,,,M,,,
https://dbkpop.com/idol/the8-seventeen/,The8,Xu Minghao,쉬밍하오 ,디에잇,1997-11-07,Seventeen,China,,175,53,Anshan,,,M,,,
,Kwangjin,Kwon Kwangjin,권광진,광진,1992-08-12,N.Flying,South Korea,,0,0,Seoul,,CNBLUE,M,Bassist,,
,Minho,Lee Minho,이민호,민호,1995-09-04,MY.st,South Korea,,0,0,,,,M,,,
,Eunsang,Lee Eunsang,이은상,은상,2002-10-26,,South Korea,,180,58,,,X1,M,,,
,Xero,Shin Jiho,신지호,제로,1994-02-03,Topp Dogg,South Korea,,0,0,Gwangji,,,M,,,
,2Soul,Kim Younghoon,김영훈,이솔,1997-09-10,7 O'clock,South Korea,,172,55,,,,M,,,
,Hyunsik,Lim Hyunsik,임현식 ,현식 ,1992-03-07,BtoB,South Korea,,177,66,Ilsan,,,M,,,
,Gunwoo,Kim Gunwoo,김건우,건우,2002-05-28,T1419,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/hwall-the-boyz/,Hwall,Heo Hyunjoon,허현준,활,2000-03-09,,South Korea,,178,56,Busan,,The Boyz,M,,,
,YY,Kim Moonyong,김문용,와이와이,1991-08-30,UNVS,South Korea,,0,0,,,,M,,,
,Andy,Lui Chunyeung,루이쯔양,앤디,1994-10-06,7 O'clock,Hong Kong,,0,0,,,,M,,,
,Chan,Kang Yoochan,강유찬,찬,1997-12-31,A.C.E,South Korea,,0,0,Jeju,UNB,,M,,,
,Kid,Kim Junhoe,김준회,키드,1995-10-26,VARSITY,South Korea,,177,58,,,,M,,,
https://dbkpop.com/idol/taeil-block-b/,Taeil,Lee Taeil,이태일,태일,1990-09-24,Block B,South Korea,,167,57,Seoul,,,M,,,
,Sungjun,Park Sungjun,박성준,성준,1992-12-17,Boys Republic,South Korea,,175,55,Ansan,,,M,,,
,Eunchan,Choi Byeongseop,최병섭,은찬,2001-02-27,TEMPEST,South Korea,,184,0,,,,M,,,
,Nine,Jung Wookjin,정욱진,나인,1999-12-13,OnlyOneOf,South Korea,,0,0,,,,M,,,
,Jonghoon,Choi Jonghoon,최종훈,종훈,1990-03-07,FTISLAND,South Korea,,0,0,Seoul,,,M,Guitarist,,
,Bin,Kwon Soobin,김수빈,빈,1993-10-28,Hot Blood Youth,South Korea,,0,0,,,,M,,,
,Jisung,Yoon Jisung,윤지성,지성,1991-03-08,Wanna One,South Korea,,0,0,Wonju,,,M,,,
,Yoon,Kang Seungyoon,강승윤,승윤,1994-01-21,WINNER,South Korea,,0,0,Busan,,,M,,,
,Muzin,Kim Hyunwoo,김현우,무진,2001-03-29,BAE173,South Korea,,0,0,,,,M,,,
,Shindong,Shin Donghee,신동희,신동,1985-09-28,Super Junior,South Korea,,178,90,Mungyeong,,,M,,,
,Junhyeok,Kim Junhyeok,임준혁,준혁,1993-07-17,,South Korea,,0,0,,,DAY6,M,Keyboardist,,
,Hyuk,Koo Bonhyuk,구본혁,혁,2000-04-17,TEMPEST,South Korea,,0,0,,,,M,,,
,Jihoon,Park Jihoon,박지훈,지훈,2000-03-14,Treasure,South Korea,,0,0,Busan,,,M,,,
,Cya,Lee Giwook,이기욱,키야,2000-01-24,Onewe,South Korea,,0,0,,,MAS,M,,,
,Suil,Ma Suil,마수일,수일,1999-03-30,Luminous,South Korea,,170,50,Gwangju,,,M,,,
https://dbkpop.com/idol/bang-chan-stray-kids/,Bang Chan,Bang Chan,방찬,방찬,1997-10-03,Stray Kids,Australia,South Korea,0,0,Sydney,3RACHA,,M,,,
,Hojung,Go Hojung,고호정,호정,1994-10-20,HOTSHOT,South Korea,,0,0,,,,M,,,
,A.M,Seong Hyunwoo,성현우,에이엠,1996-12-31,Limitless,South Korea,,181,62,,,,M,,,
,Laon,Shin Kyuhyun,신규현,라온,1995-12-19,ENOi,South Korea,,177,60,,,,M,,,
,Hanse,Do Hanse,도한세,한세,1997-09-25,VICTON,South Korea,,0,0,,,,M,,,
,Yewang,Seo Yewang,서예왕,예왕,2005-03-12,EPEX,South Korea,,180,64,,,,M,,,
,Ayno,Noh Yoonho,노윤호,에이노,1996-05-01,VAV,South Korea,,183,61,,,,M,,,
,Yoochun,Park Yoochun,박유천,유천,1986-07-04,JYJ,South Korea,,0,0,Seoul,,TVXQ,M,,,
https://dbkpop.com/idol/park-kyung/,Park Kyung,Park Kyung,박경,박경 ,1992-07-08,Block B,South Korea,,176,56,Seoul,,,M,,,
,Shin Hyesung,Jung Pilkyo,정필교,신혜성,1979-11-27,Shinhwa,South Korea,,179,65,Seoul,,,M,,,
https://dbkpop.com/idol/jiung-p1harmony/,Jiung,Choi Jiwoong,최지웅,지웅,2001-10-07,P1Harmony,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/sandeul-b1a4/,Sandeul,Lee Junghwan,이정환,산들,1992-03-20,B1A4,South Korea,,178,62,Busan,,,M,,,
,Mingi,Son Mingi,송민기,민기,1999-08-09,ATEEZ,South Korea,,183,0,,,,M,,,
,Shin,Shin Wonho,신원호,신,1991-10-23,CROSS GENE,South Korea,,185,66,Seoul,,,M,,,
,Sian,Choi Changmin,최창민 ,시안,2001-02-01,T1419,South Korea,,0,0,,,,M,,,
,B-Joo,Kim Byungjoo,김병주,비주,1994-01-08,Topp Dogg,South Korea,,0,0,Seoul,,,M,,,
,Lutan,Choi Gyeongseok,최경석,루탄,2003-12-06,BLITZERS,South Korea,,0,0,,,,M,,,
https://dbkpop.com/idol/taeil-nct/,Taeil,Moon Taeil,문태일,태일,1994-06-14,NCT,South Korea,,171,60,Seoul,"NCT U, NCT 127",,M,Main Vocal,,
,Jihun,Kim Jihun,김지훈,지훈,1995-02-20,KNK,South Korea,,186,73,,,,M,,,
,Lucas,Wong Junghei,웡육헤이,루카스,1999-01-25,NCT,Hong Kong,,0,0,,SuperM,,M,,,
,Yongseung,Kim Yongseung,김용승,용승,2000-06-17,Verivery,South Korea,,0,0,,,,M,,,
,Yoonsan,Yoon Sanghyuk,윤상혁,윤산,1994-08-22,HOTSHOT,South Korea,,0,0,,,,M,,,
,Yoseob,Yang Yoseob,양요섭,요섭,1990-01-05,Highlight,South Korea,,171,56,Seoul,,Beast,M,,,
,Kangin,Kim Youngwoon,김영운,강인,1985-01-17,,South Korea,,178,70,Seoul,,Super Junior,M,,,
https://dbkpop.com/idol/woojin-stray-kids/,Woojin,Kim Woojin,김우진,우진,1997-04-08,,South Korea,,0,0,Daejeon,,Stray Kids,M,,,
,Youngho,Noh Youngho,노영호,영호,1993-03-24,SIGNAL,South Korea,,0,0,,,,M,,,
,Daehwi,Lee Daehwi,이대휘,대휘,2001-01-29,AB6IX,South Korea,,0,0,Seoul,,Wanna One,M,,,
,Eric,Moon Junghyuk,문정혁,에릭,1979-02-16,Shinhwa,South Korea,,180,70,Seoul,,,M,,,
,Gyehyeon,Jo Gyehyeon,조계현,계현,1999-05-14,Verivery,South Korea,,0,0,,,,M,,,
,Gijung,Kim Gijung,김기중,기중,2001-01-24,IM,South Korea,,180,0,,,,M,,,
,Jason,Kim Byeongkwan,김병관,제이슨,1996-08-13,A.C.E,South Korea,,0,0,Seoul,,,M,,,
,Donghan,Kim Donghan,김동한,동한,1998-07-03,WEi,South Korea,,0,0,Daegu,,JBJ,M,,,
,Dongyun,Kim Dongyun,김동윤,동윤,2002-02-18,DRIPPIN,South Korea,,177,61,,,,M,,,
,Hyunho,Lee Hyunho,이현호,현호,1998-11-04,D-CRUNCH,South Korea,,0,0,,,,M,,,
,Jaeyun,Lee Jaeyun,이재윤,이재윤,2000-08-16,TOO,South Korea,,0,0,,,,M,,,
,Kongyeol,Go Minsoo,고민수,고결,1996-05-19,UP10TION,South Korea,,0,0,Bucheon,,,M,,,
,Gon,Kim Seongjung,김성중,곤,1998-11-13,ARGON,South Korea,,0,0,,,,M,,,
,Dohwan,Gil Dohwan,길도환,도환,2003-08-26,Ciipher,South Korea,,175,61,,,,M,,,
,Ace,Jang Wooyoung,장우영,에이스,1992-08-28,VAV,South Korea,,177,63,,,,M,,,
https://dbkpop.com/idol/jay-enhypen/,Jay,Park Jongsung,박종성,제이,2002-04-20,ENHYPEN,South Korea,United States,0,0,,,,M,,,
,Donghun,Lee Donghun,이동훈,동훈,1993-05-15,A.C.E,South Korea,,0,0,Suncheon,,,M,,,
https://dbkpop.com/idol/q-the-boyz/,Q,Ji Changmin,지창민,큐,1998-11-05,The Boyz,South Korea,,175,56,,,,M,,,
,Seunghan,Lee Seunghan,이승한,승한,1996-02-22,DUSTIN,South Korea,,0,0,,,,M,,,
,Sungchan,Jung Sungchan,정성찬,성찬,2001-09-13,NCT,South Korea,,0,0,,NCT U,,M,,,
,Woojin,Lee Woojin,이우진,우진,2003-04-07,Ghost9,South Korea,,178,65,,TEEN TEEN,,M,,,
,On,Choi Juhwan,최주환,온,2002-10-16,T1419,South Korea,,0,0,,,,M,,,
,TAG,Yeom Taekyun,염태균,태그,2002-09-30,Ciipher,South Korea,,176,54,,,,M,,,
https://dbkpop.com/idol/u-kwon-block-b/,U-Kwon,Kim Yukwon,김유권,유권,1992-04-09,Block B,South Korea,,176,63,Suwon,Bastarz,,M,,,
,J-Min,Jeon Minwook,전민욱,제이민,1999-10-16,BAE173,South Korea,,0,0,,,,M,,,
,Henry,Henry Lau,헨리 라우,헨리,1989-10-11,Super Junior-M,Canada,"Hong Kong, Taiwan",176,63,Toronto,,,M,,,
,Jaehwan,Kim Jaehwan,김재환,재환,1996-05-27,Wanna One,South Korea,,0,0,Seoul,,,M,,,
https://dbkpop.com/idol/new-the-boyz/,New,Choi Chanhee,최찬희,뉴,1998-04-26,The Boyz,South Korea,,175,51,Jeonju,,,M,,,
,Yongseok,Choi Yongseok,최용석,용석,1996-05-23,CHECKMATE,South Korea,,0,0,,,,M,,,
,Wish,Kwak Dawit,곽다윗,위시,2002-06-11,EPEX,South Korea,,184,69,,,,M,,,
,Jinhong,Kim Jinhong,김진홍,진홍,1998-01-02,24K,South Korea,,180,53,Seoul,,,M,,,
